country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
Brazil,2006,female,5-14 years,61,17077355,0.36,Brazil2006,,"1,107,640,297,890",6403,Millenials
Brazil,2007,male,75+ years,305,1654216,18.44,Brazil2007,,"1,397,084,345,950",7970,Silent
Brazil,2007,male,55-74 years,1220,9611434,12.69,Brazil2007,,"1,397,084,345,950",7970,Silent
Brazil,2007,male,35-54 years,2516,23156759,10.87,Brazil2007,,"1,397,084,345,950",7970,Boomers
Brazil,2007,male,25-34 years,1609,16075775,10.01,Brazil2007,,"1,397,084,345,950",7970,Generation X
Brazil,2007,male,15-24 years,1267,17991928,7.04,Brazil2007,,"1,397,084,345,950",7970,Millenials
Brazil,2007,female,35-54 years,723,24591528,2.94,Brazil2007,,"1,397,084,345,950",7970,Boomers
Brazil,2007,female,55-74 years,275,11208413,2.45,Brazil2007,,"1,397,084,345,950",7970,Silent
Brazil,2007,female,25-34 years,392,16189977,2.42,Brazil2007,,"1,397,084,345,950",7970,Generation X
Brazil,2007,female,15-24 years,379,17547530,2.16,Brazil2007,,"1,397,084,345,950",7970,Millenials
Brazil,2007,female,75+ years,51,2581330,1.98,Brazil2007,,"1,397,084,345,950",7970,Silent
Brazil,2007,male,5-14 years,67,17669069,0.38,Brazil2007,,"1,397,084,345,950",7970,Generation Z
Brazil,2007,female,5-14 years,51,17015233,0.3,Brazil2007,,"1,397,084,345,950",7970,Generation Z
Brazil,2008,male,75+ years,318,1728094,18.4,Brazil2008,,"1,695,824,571,927",9555,Silent
Brazil,2008,male,55-74 years,1204,9996938,12.04,Brazil2008,,"1,695,824,571,927",9555,Silent
Brazil,2008,male,35-54 years,2608,23591045,11.06,Brazil2008,,"1,695,824,571,927",9555,Boomers
Brazil,2008,male,25-34 years,1706,16430646,10.38,Brazil2008,,"1,695,824,571,927",9555,Generation X
Brazil,2008,male,15-24 years,1375,17889839,7.69,Brazil2008,,"1,695,824,571,927",9555,Millenials
Brazil,2008,female,35-54 years,745,25056164,2.97,Brazil2008,,"1,695,824,571,927",9555,Boomers
Brazil,2008,female,55-74 years,309,11656750,2.65,Brazil2008,,"1,695,824,571,927",9555,Silent
Brazil,2008,female,15-24 years,398,17432076,2.28,Brazil2008,,"1,695,824,571,927",9555,Millenials
Brazil,2008,female,25-34 years,365,16515414,2.21,Brazil2008,,"1,695,824,571,927",9555,Generation X
Brazil,2008,female,75+ years,52,2693428,1.93,Brazil2008,,"1,695,824,571,927",9555,Silent
Brazil,2008,male,5-14 years,55,17566837,0.31,Brazil2008,,"1,695,824,571,927",9555,Generation Z
Brazil,2008,female,5-14 years,49,16914401,0.29,Brazil2008,,"1,695,824,571,927",9555,Generation Z
Brazil,2009,male,75+ years,295,1803127,16.36,Brazil2009,,"1,667,019,780,934",9283,Silent
Brazil,2009,male,55-74 years,1271,10398573,12.22,Brazil2009,,"1,667,019,780,934",9283,Silent
Brazil,2009,male,35-54 years,2737,24035191,11.39,Brazil2009,,"1,667,019,780,934",9283,Boomers
Brazil,2009,male,25-34 years,1838,16753314,10.97,Brazil2009,,"1,667,019,780,934",9283,Generation X
Brazil,2009,male,15-24 years,1270,17794434,7.14,Brazil2009,,"1,667,019,780,934",9283,Millenials
Brazil,2009,female,35-54 years,768,25523153,3.01,Brazil2009,,"1,667,019,780,934",9283,Boomers
Brazil,2009,female,55-74 years,301,12124076,2.48,Brazil2009,,"1,667,019,780,934",9283,Silent
Brazil,2009,female,25-34 years,351,16810330,2.09,Brazil2009,,"1,667,019,780,934",9283,Generation X
Brazil,2009,female,75+ years,58,2811556,2.06,Brazil2009,,"1,667,019,780,934",9283,Silent
Brazil,2009,female,15-24 years,343,17321655,1.98,Brazil2009,,"1,667,019,780,934",9283,Millenials
Brazil,2009,male,5-14 years,62,17421892,0.36,Brazil2009,,"1,667,019,780,934",9283,Generation Z
Brazil,2009,female,5-14 years,52,16772250,0.31,Brazil2009,,"1,667,019,780,934",9283,Generation Z
Brazil,2010,male,75+ years,358,1882113,19.02,Brazil2010,0.737,"2,208,871,646,203",12161,Silent
Brazil,2010,male,55-74 years,1236,10813388,11.43,Brazil2010,0.737,"2,208,871,646,203",12161,Silent
Brazil,2010,male,25-34 years,1832,17023785,10.76,Brazil2010,0.737,"2,208,871,646,203",12161,Generation X
Brazil,2010,male,35-54 years,2586,24501254,10.55,Brazil2010,0.737,"2,208,871,646,203",12161,Generation X
Brazil,2010,male,15-24 years,1288,17726866,7.27,Brazil2010,0.737,"2,208,871,646,203",12161,Millenials
Brazil,2010,female,35-54 years,835,26004856,3.21,Brazil2010,0.737,"2,208,871,646,203",12161,Generation X
Brazil,2010,female,55-74 years,339,12605588,2.69,Brazil2010,0.737,"2,208,871,646,203",12161,Silent
Brazil,2010,female,75+ years,79,2940677,2.69,Brazil2010,0.737,"2,208,871,646,203",12161,Silent
Brazil,2010,female,25-34 years,404,17054489,2.37,Brazil2010,0.737,"2,208,871,646,203",12161,Generation X
Brazil,2010,female,15-24 years,368,17237481,2.13,Brazil2010,0.737,"2,208,871,646,203",12161,Millenials
Brazil,2010,male,5-14 years,56,17242386,0.32,Brazil2010,0.737,"2,208,871,646,203",12161,Generation Z
Brazil,2010,female,5-14 years,48,16596829,0.29,Brazil2010,0.737,"2,208,871,646,203",12161,Generation Z
Brazil,2011,male,75+ years,352,2002447,17.58,Brazil2011,0.742,"2,616,201,578,192",14245,Silent
Brazil,2011,male,55-74 years,1323,11208705,11.8,Brazil2011,0.742,"2,616,201,578,192",14245,Boomers
Brazil,2011,male,25-34 years,1907,17249585,11.06,Brazil2011,0.742,"2,616,201,578,192",14245,Millenials
Brazil,2011,male,35-54 years,2754,24975171,11.03,Brazil2011,0.742,"2,616,201,578,192",14245,Generation X
Brazil,2011,male,15-24 years,1335,17674787,7.55,Brazil2011,0.742,"2,616,201,578,192",14245,Millenials
Brazil,2011,female,35-54 years,805,26488792,3.04,Brazil2011,0.742,"2,616,201,578,192",14245,Generation X
Brazil,2011,female,55-74 years,352,13063915,2.69,Brazil2011,0.742,"2,616,201,578,192",14245,Boomers
Brazil,2011,female,15-24 years,413,17180849,2.4,Brazil2011,0.742,"2,616,201,578,192",14245,Millenials
Brazil,2011,female,25-34 years,400,17253232,2.32,Brazil2011,0.742,"2,616,201,578,192",14245,Millenials
Brazil,2011,female,75+ years,71,3110432,2.28,Brazil2011,0.742,"2,616,201,578,192",14245,Silent
Brazil,2011,male,5-14 years,63,17044425,0.37,Brazil2011,0.742,"2,616,201,578,192",14245,Generation Z
Brazil,2011,female,5-14 years,47,16404101,0.29,Brazil2011,0.742,"2,616,201,578,192",14245,Generation Z
Brazil,2012,male,75+ years,376,2123165,17.71,Brazil2012,0.746,"2,465,188,674,415",13283,Silent
Brazil,2012,male,55-74 years,1458,11612925,12.55,Brazil2012,0.746,"2,465,188,674,415",13283,Boomers
Brazil,2012,male,35-54 years,2885,25463652,11.33,Brazil2012,0.746,"2,465,188,674,415",13283,Generation X
Brazil,2012,male,25-34 years,1930,17418954,11.08,Brazil2012,0.746,"2,465,188,674,415",13283,Millenials
Brazil,2012,male,15-24 years,1313,17644319,7.44,Brazil2012,0.746,"2,465,188,674,415",13283,Millenials
Brazil,2012,female,35-54 years,877,26979566,3.25,Brazil2012,0.746,"2,465,188,674,415",13283,Generation X
Brazil,2012,female,55-74 years,418,13532752,3.09,Brazil2012,0.746,"2,465,188,674,415",13283,Boomers
Brazil,2012,female,25-34 years,455,17398447,2.62,Brazil2012,0.746,"2,465,188,674,415",13283,Millenials
Brazil,2012,female,75+ years,80,3285641,2.43,Brazil2012,0.746,"2,465,188,674,415",13283,Silent
Brazil,2012,female,15-24 years,383,17145894,2.23,Brazil2012,0.746,"2,465,188,674,415",13283,Millenials
Brazil,2012,male,5-14 years,79,16810876,0.47,Brazil2012,0.746,"2,465,188,674,415",13283,Generation Z
Brazil,2012,female,5-14 years,41,16175024,0.25,Brazil2012,0.746,"2,465,188,674,415",13283,Generation Z
Brazil,2013,male,75+ years,370,2240434,16.51,Brazil2013,0.752,"2,472,806,919,902",13191,Silent
Brazil,2013,male,55-74 years,1474,12036068,12.25,Brazil2013,0.752,"2,472,806,919,902",13191,Boomers
Brazil,2013,male,35-54 years,3053,25965164,11.76,Brazil2013,0.752,"2,472,806,919,902",13191,Generation X
Brazil,2013,male,25-34 years,2004,17534209,11.43,Brazil2013,0.752,"2,472,806,919,902",13191,Millenials
Brazil,2013,male,15-24 years,1317,17627508,7.47,Brazil2013,0.752,"2,472,806,919,902",13191,Millenials
Brazil,2013,female,35-54 years,897,27475364,3.26,Brazil2013,0.752,"2,472,806,919,902",13191,Generation X
Brazil,2013,female,55-74 years,433,14022927,3.09,Brazil2013,0.752,"2,472,806,919,902",13191,Boomers
Brazil,2013,female,75+ years,88,3462431,2.54,Brazil2013,0.752,"2,472,806,919,902",13191,Silent
Brazil,2013,female,25-34 years,393,17492228,2.25,Brazil2013,0.752,"2,472,806,919,902",13191,Millenials
Brazil,2013,female,15-24 years,362,17123318,2.11,Brazil2013,0.752,"2,472,806,919,902",13191,Millenials
Brazil,2013,male,5-14 years,72,16555477,0.43,Brazil2013,0.752,"2,472,806,919,902",13191,Generation Z
Brazil,2013,female,5-14 years,50,15923724,0.31,Brazil2013,0.752,"2,472,806,919,902",13191,Generation Z
Brazil,2014,male,75+ years,390,2349303,16.6,Brazil2014,0.755,"2,455,993,625,159",12975,Silent
Brazil,2014,male,55-74 years,1534,12492114,12.28,Brazil2014,0.755,"2,455,993,625,159",12975,Boomers
Brazil,2014,male,35-54 years,3050,26475231,11.52,Brazil2014,0.755,"2,455,993,625,159",12975,Generation X
Brazil,2014,male,25-34 years,1982,17601477,11.26,Brazil2014,0.755,"2,455,993,625,159",12975,Millenials
Brazil,2014,male,15-24 years,1358,17606681,7.71,Brazil2014,0.755,"2,455,993,625,159",12975,Millenials
Brazil,2014,female,35-54 years,871,27971096,3.11,Brazil2014,0.755,"2,455,993,625,159",12975,Generation X
Brazil,2014,female,55-74 years,389,14550395,2.67,Brazil2014,0.755,"2,455,993,625,159",12975,Boomers
Brazil,2014,female,25-34 years,457,17539955,2.61,Brazil2014,0.755,"2,455,993,625,159",12975,Millenials
Brazil,2014,female,75+ years,83,3634999,2.28,Brazil2014,0.755,"2,455,993,625,159",12975,Silent
Brazil,2014,female,15-24 years,371,17094729,2.17,Brazil2014,0.755,"2,455,993,625,159",12975,Millenials
Brazil,2014,male,5-14 years,84,16299015,0.52,Brazil2014,0.755,"2,455,993,625,159",12975,Generation Z
Brazil,2014,female,5-14 years,62,15670559,0.4,Brazil2014,0.755,"2,455,993,625,159",12975,Generation Z
Brazil,2015,male,75+ years,470,2448560,19.19,Brazil2015,,"1,802,214,373,741",9431,Silent
Brazil,2015,male,55-74 years,1693,12987357,13.04,Brazil2015,,"1,802,214,373,741",9431,Boomers
Brazil,2015,male,35-54 years,3238,26989063,12,Brazil2015,,"1,802,214,373,741",9431,Generation X
Brazil,2015,male,25-34 years,1897,17625976,10.76,Brazil2015,,"1,802,214,373,741",9431,Millenials
Brazil,2015,male,15-24 years,1389,17569045,7.91,Brazil2015,,"1,802,214,373,741",9431,Millenials
Brazil,2015,female,35-54 years,910,28461855,3.2,Brazil2015,,"1,802,214,373,741",9431,Generation X
Brazil,2015,female,55-74 years,479,15122216,3.17,Brazil2015,,"1,802,214,373,741",9431,Boomers
Brazil,2015,female,25-34 years,466,17546090,2.66,Brazil2015,,"1,802,214,373,741",9431,Millenials
Brazil,2015,female,75+ years,89,3802086,2.34,Brazil2015,,"1,802,214,373,741",9431,Silent
Brazil,2015,female,15-24 years,397,17047218,2.33,Brazil2015,,"1,802,214,373,741",9431,Millenials
Brazil,2015,male,5-14 years,79,16057040,0.49,Brazil2015,,"1,802,214,373,741",9431,Generation Z
Brazil,2015,female,5-14 years,56,15430579,0.36,Brazil2015,,"1,802,214,373,741",9431,Generation Z
Bulgaria,1985,male,75+ years,218,166200,131.17,Bulgaria1985,0.686,"17,155,421,053",2044,G.I. Generation
Bulgaria,1985,female,75+ years,94,222700,42.21,Bulgaria1985,0.686,"17,155,421,053",2044,G.I. Generation
Bulgaria,1985,male,55-74 years,345,881600,39.13,Bulgaria1985,0.686,"17,155,421,053",2044,G.I. Generation
Bulgaria,1985,male,35-54 years,278,1217500,22.83,Bulgaria1985,0.686,"17,155,421,053",2044,Silent
Bulgaria,1985,female,55-74 years,168,952200,17.64,Bulgaria1985,0.686,"17,155,421,053",2044,G.I. Generation
Bulgaria,1985,male,25-34 years,105,624800,16.81,Bulgaria1985,0.686,"17,155,421,053",2044,Boomers
Bulgaria,1985,male,15-24 years,77,603600,12.76,Bulgaria1985,0.686,"17,155,421,053",2044,Generation X
Bulgaria,1985,female,35-54 years,91,1228400,7.41,Bulgaria1985,0.686,"17,155,421,053",2044,Silent
Bulgaria,1985,female,25-34 years,36,619200,5.81,Bulgaria1985,0.686,"17,155,421,053",2044,Boomers
Bulgaria,1985,female,15-24 years,31,575700,5.38,Bulgaria1985,0.686,"17,155,421,053",2044,Generation X
Bulgaria,1985,male,5-14 years,11,667800,1.65,Bulgaria1985,0.686,"17,155,421,053",2044,Generation X
Bulgaria,1985,female,5-14 years,2,632800,0.32,Bulgaria1985,0.686,"17,155,421,053",2044,Generation X
Bulgaria,1986,male,75+ years,172,165700,103.8,Bulgaria1986,,"20,249,294,118",2413,G.I. Generation
Bulgaria,1986,female,75+ years,96,223100,43.03,Bulgaria1986,,"20,249,294,118",2413,G.I. Generation
Bulgaria,1986,male,55-74 years,314,881400,35.63,Bulgaria1986,,"20,249,294,118",2413,G.I. Generation
Bulgaria,1986,male,35-54 years,290,1217600,23.82,Bulgaria1986,,"20,249,294,118",2413,Silent
Bulgaria,1986,male,25-34 years,123,624900,19.68,Bulgaria1986,,"20,249,294,118",2413,Boomers
Bulgaria,1986,female,55-74 years,184,951900,19.33,Bulgaria1986,,"20,249,294,118",2413,G.I. Generation
Bulgaria,1986,male,15-24 years,64,603700,10.6,Bulgaria1986,,"20,249,294,118",2413,Generation X
Bulgaria,1986,female,35-54 years,92,1228100,7.49,Bulgaria1986,,"20,249,294,118",2413,Silent
Bulgaria,1986,female,15-24 years,38,575900,6.6,Bulgaria1986,,"20,249,294,118",2413,Generation X
Bulgaria,1986,female,25-34 years,20,618800,3.23,Bulgaria1986,,"20,249,294,118",2413,Boomers
Bulgaria,1986,male,5-14 years,12,667500,1.8,Bulgaria1986,,"20,249,294,118",2413,Generation X
Bulgaria,1986,female,5-14 years,3,632900,0.47,Bulgaria1986,,"20,249,294,118",2413,Generation X
Bulgaria,1987,male,75+ years,228,172900,131.87,Bulgaria1987,,"28,101,000,000",3355,G.I. Generation
Bulgaria,1987,female,75+ years,101,238800,42.29,Bulgaria1987,,"28,101,000,000",3355,G.I. Generation
Bulgaria,1987,male,55-74 years,346,849500,40.73,Bulgaria1987,,"28,101,000,000",3355,G.I. Generation
Bulgaria,1987,male,35-54 years,283,1181700,23.95,Bulgaria1987,,"28,101,000,000",3355,Silent
Bulgaria,1987,female,55-74 years,177,946200,18.71,Bulgaria1987,,"28,101,000,000",3355,G.I. Generation
Bulgaria,1987,male,25-34 years,110,634200,17.34,Bulgaria1987,,"28,101,000,000",3355,Boomers
Bulgaria,1987,male,15-24 years,81,619800,13.07,Bulgaria1987,,"28,101,000,000",3355,Generation X
Bulgaria,1987,female,35-54 years,81,1197400,6.76,Bulgaria1987,,"28,101,000,000",3355,Silent
Bulgaria,1987,female,15-24 years,35,595300,5.88,Bulgaria1987,,"28,101,000,000",3355,Generation X
Bulgaria,1987,female,25-34 years,28,625200,4.48,Bulgaria1987,,"28,101,000,000",3355,Boomers
Bulgaria,1987,male,5-14 years,15,674100,2.23,Bulgaria1987,,"28,101,000,000",3355,Generation X
Bulgaria,1987,female,5-14 years,7,640300,1.09,Bulgaria1987,,"28,101,000,000",3355,Generation X
Bulgaria,1988,male,75+ years,204,172700,118.12,Bulgaria1988,,"22,555,941,176",2688,G.I. Generation
Bulgaria,1988,female,75+ years,102,241000,42.32,Bulgaria1988,,"22,555,941,176",2688,G.I. Generation
Bulgaria,1988,male,55-74 years,345,860200,40.11,Bulgaria1988,,"22,555,941,176",2688,G.I. Generation
Bulgaria,1988,male,35-54 years,278,1180000,23.56,Bulgaria1988,,"22,555,941,176",2688,Silent
Bulgaria,1988,female,55-74 years,165,962400,17.14,Bulgaria1988,,"22,555,941,176",2688,G.I. Generation
Bulgaria,1988,male,25-34 years,99,629400,15.73,Bulgaria1988,,"22,555,941,176",2688,Boomers
Bulgaria,1988,male,15-24 years,78,624000,12.5,Bulgaria1988,,"22,555,941,176",2688,Generation X
Bulgaria,1988,female,35-54 years,79,1197300,6.6,Bulgaria1988,,"22,555,941,176",2688,Silent
Bulgaria,1988,female,25-34 years,39,620000,6.29,Bulgaria1988,,"22,555,941,176",2688,Boomers
Bulgaria,1988,female,15-24 years,37,598100,6.19,Bulgaria1988,,"22,555,941,176",2688,Generation X
Bulgaria,1988,male,5-14 years,21,669200,3.14,Bulgaria1988,,"22,555,941,176",2688,Generation X
Bulgaria,1988,female,5-14 years,5,635500,0.79,Bulgaria1988,,"22,555,941,176",2688,Generation X
Bulgaria,1989,male,75+ years,213,174000,122.41,Bulgaria1989,,"21,988,444,444",2617,G.I. Generation
Bulgaria,1989,male,55-74 years,345,869600,39.67,Bulgaria1989,,"21,988,444,444",2617,G.I. Generation
Bulgaria,1989,female,75+ years,95,244200,38.9,Bulgaria1989,,"21,988,444,444",2617,G.I. Generation
Bulgaria,1989,male,35-54 years,289,1177800,24.54,Bulgaria1989,,"21,988,444,444",2617,Silent
Bulgaria,1989,female,55-74 years,171,977600,17.49,Bulgaria1989,,"21,988,444,444",2617,G.I. Generation
Bulgaria,1989,male,25-34 years,107,623900,17.15,Bulgaria1989,,"21,988,444,444",2617,Boomers
Bulgaria,1989,male,15-24 years,69,633700,10.89,Bulgaria1989,,"21,988,444,444",2617,Generation X
Bulgaria,1989,female,35-54 years,83,1196400,6.94,Bulgaria1989,,"21,988,444,444",2617,Silent
Bulgaria,1989,female,15-24 years,39,606700,6.43,Bulgaria1989,,"21,988,444,444",2617,Generation X
Bulgaria,1989,female,25-34 years,28,614200,4.56,Bulgaria1989,,"21,988,444,444",2617,Boomers
Bulgaria,1989,male,5-14 years,18,659300,2.73,Bulgaria1989,,"21,988,444,444",2617,Generation X
Bulgaria,1989,female,5-14 years,3,625800,0.48,Bulgaria1989,,"21,988,444,444",2617,Generation X
Bulgaria,1990,male,75+ years,174,179200,97.1,Bulgaria1990,0.695,"20,632,090,909",2451,G.I. Generation
Bulgaria,1990,female,75+ years,98,252100,38.87,Bulgaria1990,0.695,"20,632,090,909",2451,G.I. Generation
Bulgaria,1990,male,55-74 years,294,873400,33.66,Bulgaria1990,0.695,"20,632,090,909",2451,G.I. Generation
Bulgaria,1990,male,35-54 years,242,1177100,20.56,Bulgaria1990,0.695,"20,632,090,909",2451,Silent
Bulgaria,1990,male,25-34 years,106,617000,17.18,Bulgaria1990,0.695,"20,632,090,909",2451,Boomers
Bulgaria,1990,female,55-74 years,161,986100,16.33,Bulgaria1990,0.695,"20,632,090,909",2451,G.I. Generation
Bulgaria,1990,male,15-24 years,90,646500,13.92,Bulgaria1990,0.695,"20,632,090,909",2451,Generation X
Bulgaria,1990,female,35-54 years,86,1197400,7.18,Bulgaria1990,0.695,"20,632,090,909",2451,Silent
Bulgaria,1990,female,25-34 years,30,606700,4.94,Bulgaria1990,0.695,"20,632,090,909",2451,Boomers
Bulgaria,1990,female,15-24 years,26,618000,4.21,Bulgaria1990,0.695,"20,632,090,909",2451,Generation X
Bulgaria,1990,male,5-14 years,14,649200,2.16,Bulgaria1990,0.695,"20,632,090,909",2451,Generation X
Bulgaria,1990,female,5-14 years,2,615800,0.32,Bulgaria1990,0.695,"20,632,090,909",2451,Generation X
Bulgaria,1991,male,75+ years,203,176700,114.88,Bulgaria1991,,"10,943,548,387",1298,G.I. Generation
Bulgaria,1991,male,55-74 years,306,880600,34.75,Bulgaria1991,,"10,943,548,387",1298,Silent
Bulgaria,1991,female,75+ years,74,250600,29.53,Bulgaria1991,,"10,943,548,387",1298,G.I. Generation
Bulgaria,1991,male,35-54 years,289,1180500,24.48,Bulgaria1991,,"10,943,548,387",1298,Boomers
Bulgaria,1991,female,55-74 years,188,999700,18.81,Bulgaria1991,,"10,943,548,387",1298,Silent
Bulgaria,1991,male,25-34 years,111,608100,18.25,Bulgaria1991,,"10,943,548,387",1298,Boomers
Bulgaria,1991,male,15-24 years,80,659600,12.13,Bulgaria1991,,"10,943,548,387",1298,Generation X
Bulgaria,1991,female,35-54 years,69,1202100,5.74,Bulgaria1991,,"10,943,548,387",1298,Boomers
Bulgaria,1991,female,25-34 years,23,596900,3.85,Bulgaria1991,,"10,943,548,387",1298,Boomers
Bulgaria,1991,female,15-24 years,23,630000,3.65,Bulgaria1991,,"10,943,548,387",1298,Generation X
Bulgaria,1991,male,5-14 years,12,639800,1.88,Bulgaria1991,,"10,943,548,387",1298,Millenials
Bulgaria,1991,female,5-14 years,6,607300,0.99,Bulgaria1991,,"10,943,548,387",1298,Millenials
Bulgaria,1992,male,75+ years,206,164500,125.23,Bulgaria1992,,"10,350,515,464",1287,G.I. Generation
Bulgaria,1992,female,75+ years,104,234600,44.33,Bulgaria1992,,"10,350,515,464",1287,G.I. Generation
Bulgaria,1992,male,55-74 years,367,874400,41.97,Bulgaria1992,,"10,350,515,464",1287,Silent
Bulgaria,1992,male,35-54 years,319,1126700,28.31,Bulgaria1992,,"10,350,515,464",1287,Boomers
Bulgaria,1992,male,25-34 years,112,560600,19.98,Bulgaria1992,,"10,350,515,464",1287,Boomers
Bulgaria,1992,female,55-74 years,166,995100,16.68,Bulgaria1992,,"10,350,515,464",1287,Silent
Bulgaria,1992,male,15-24 years,98,626200,15.65,Bulgaria1992,,"10,350,515,464",1287,Generation X
Bulgaria,1992,female,35-54 years,81,1154800,7.01,Bulgaria1992,,"10,350,515,464",1287,Boomers
Bulgaria,1992,female,25-34 years,27,552500,4.89,Bulgaria1992,,"10,350,515,464",1287,Boomers
Bulgaria,1992,female,15-24 years,29,601100,4.82,Bulgaria1992,,"10,350,515,464",1287,Generation X
Bulgaria,1992,male,5-14 years,6,591000,1.02,Bulgaria1992,,"10,350,515,464",1287,Millenials
Bulgaria,1992,female,5-14 years,4,560000,0.71,Bulgaria1992,,"10,350,515,464",1287,Millenials
Bulgaria,1993,male,75+ years,141,156400,90.15,Bulgaria1993,,"10,829,710,145",1354,G.I. Generation
Bulgaria,1993,female,75+ years,96,225400,42.59,Bulgaria1993,,"10,829,710,145",1354,G.I. Generation
Bulgaria,1993,male,55-74 years,351,879900,39.89,Bulgaria1993,,"10,829,710,145",1354,Silent
Bulgaria,1993,male,35-54 years,308,1122800,27.43,Bulgaria1993,,"10,829,710,145",1354,Boomers
Bulgaria,1993,male,25-34 years,116,554600,20.92,Bulgaria1993,,"10,829,710,145",1354,Boomers
Bulgaria,1993,female,55-74 years,197,1008800,19.53,Bulgaria1993,,"10,829,710,145",1354,Silent
Bulgaria,1993,male,15-24 years,97,628100,15.44,Bulgaria1993,,"10,829,710,145",1354,Generation X
Bulgaria,1993,female,25-34 years,45,545500,8.25,Bulgaria1993,,"10,829,710,145",1354,Boomers
Bulgaria,1993,female,35-54 years,72,1154100,6.24,Bulgaria1993,,"10,829,710,145",1354,Boomers
Bulgaria,1993,female,15-24 years,34,602700,5.64,Bulgaria1993,,"10,829,710,145",1354,Generation X
Bulgaria,1993,male,5-14 years,10,576500,1.73,Bulgaria1993,,"10,829,710,145",1354,Millenials
Bulgaria,1993,female,5-14 years,3,546200,0.55,Bulgaria1993,,"10,829,710,145",1354,Millenials
Bulgaria,1994,male,75+ years,175,155600,112.47,Bulgaria1994,,"9,697,416,974",1213,G.I. Generation
Bulgaria,1994,male,55-74 years,364,876800,41.51,Bulgaria1994,,"9,697,416,974",1213,Silent
Bulgaria,1994,female,75+ years,86,225000,38.22,Bulgaria1994,,"9,697,416,974",1213,G.I. Generation
Bulgaria,1994,male,35-54 years,329,1125000,29.24,Bulgaria1994,,"9,697,416,974",1213,Boomers
Bulgaria,1994,female,55-74 years,160,1013800,15.78,Bulgaria1994,,"9,697,416,974",1213,Silent
Bulgaria,1994,male,25-34 years,87,558000,15.59,Bulgaria1994,,"9,697,416,974",1213,Boomers
Bulgaria,1994,male,15-24 years,84,629400,13.35,Bulgaria1994,,"9,697,416,974",1213,Generation X
Bulgaria,1994,female,35-54 years,103,1158400,8.89,Bulgaria1994,,"9,697,416,974",1213,Boomers
Bulgaria,1994,female,25-34 years,33,547900,6.02,Bulgaria1994,,"9,697,416,974",1213,Boomers
Bulgaria,1994,female,15-24 years,30,602800,4.98,Bulgaria1994,,"9,697,416,974",1213,Generation X
Bulgaria,1994,male,5-14 years,9,566000,1.59,Bulgaria1994,,"9,697,416,974",1213,Millenials
Bulgaria,1994,female,5-14 years,4,536800,0.75,Bulgaria1994,,"9,697,416,974",1213,Millenials
Bulgaria,1995,male,75+ years,169,161300,104.77,Bulgaria1995,0.696,"13,063,422,619",1636,G.I. Generation
Bulgaria,1995,male,55-74 years,349,866200,40.29,Bulgaria1995,0.696,"13,063,422,619",1636,Silent
Bulgaria,1995,female,75+ years,83,233300,35.58,Bulgaria1995,0.696,"13,063,422,619",1636,G.I. Generation
Bulgaria,1995,male,35-54 years,307,1127000,27.24,Bulgaria1995,0.696,"13,063,422,619",1636,Boomers
Bulgaria,1995,female,55-74 years,184,1009300,18.23,Bulgaria1995,0.696,"13,063,422,619",1636,Silent
Bulgaria,1995,male,25-34 years,101,562200,17.97,Bulgaria1995,0.696,"13,063,422,619",1636,Generation X
Bulgaria,1995,male,15-24 years,87,627900,13.86,Bulgaria1995,0.696,"13,063,422,619",1636,Generation X
Bulgaria,1995,female,35-54 years,79,1162300,6.8,Bulgaria1995,0.696,"13,063,422,619",1636,Boomers
Bulgaria,1995,female,25-34 years,37,550300,6.72,Bulgaria1995,0.696,"13,063,422,619",1636,Generation X
Bulgaria,1995,female,15-24 years,24,601300,3.99,Bulgaria1995,0.696,"13,063,422,619",1636,Generation X
Bulgaria,1995,male,5-14 years,7,555500,1.26,Bulgaria1995,0.696,"13,063,422,619",1636,Millenials
Bulgaria,1995,female,5-14 years,6,527300,1.14,Bulgaria1995,0.696,"13,063,422,619",1636,Millenials
Bulgaria,1996,male,75+ years,191,166200,114.92,Bulgaria1996,,"10,109,612,142",1270,G.I. Generation
Bulgaria,1996,male,55-74 years,351,855500,41.03,Bulgaria1996,,"10,109,612,142",1270,Silent
Bulgaria,1996,female,75+ years,94,242600,38.75,Bulgaria1996,,"10,109,612,142",1270,G.I. Generation
Bulgaria,1996,male,35-54 years,376,1129300,33.29,Bulgaria1996,,"10,109,612,142",1270,Boomers
Bulgaria,1996,female,55-74 years,168,1002600,16.76,Bulgaria1996,,"10,109,612,142",1270,Silent
Bulgaria,1996,male,25-34 years,91,564800,16.11,Bulgaria1996,,"10,109,612,142",1270,Generation X
Bulgaria,1996,male,15-24 years,95,626300,15.17,Bulgaria1996,,"10,109,612,142",1270,Generation X
Bulgaria,1996,female,35-54 years,90,1165500,7.72,Bulgaria1996,,"10,109,612,142",1270,Boomers
Bulgaria,1996,female,25-34 years,31,551000,5.63,Bulgaria1996,,"10,109,612,142",1270,Generation X
Bulgaria,1996,female,15-24 years,25,599600,4.17,Bulgaria1996,,"10,109,612,142",1270,Generation X
Bulgaria,1996,female,5-14 years,7,516300,1.36,Bulgaria1996,,"10,109,612,142",1270,Millenials
Bulgaria,1996,male,5-14 years,7,543600,1.29,Bulgaria1996,,"10,109,612,142",1270,Millenials
